college,course,quota,category,min_rank,cutoff_rank
Tezpur Medical College,M.S. (GENERAL SURGERY),AI,SC,35949,35949
Tezpur Medical College,M.S. (GENERAL SURGERY),AI,ST,47011,47011
Tezpur Medical College,M.S. (OPHTHALMOLOGY),AI,SC,37365,37365
Tezpur Medical College,M.S. (ORTHOPAEDICS),AI,General,11494,11494
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (ANAESTHESIOLOGY ),AI,General,24536,24536
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (ANAESTHESIOLOGY ),AI,SC,48983,48983
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (BIOCHEMISTRY),AI,General,113312,113312
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (GENERAL MEDICINE),AI,General,4415,5491
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (MICROBIOLOGY),AI,General,102458,102458
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (MICROBIOLOGY),AI,SC,77746,77746
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),AI,General,11686,11686
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),AI,OBC,14078,14078
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (PAEDIATRICS),AI,OBC,12528,12528
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (PAEDIATRICS),AI,SC,32858,32858
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (PATHOLOGY),AI,ST,115145,115145
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (PHARMACOLOGY),AI,General,46414,46414
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (PHARMACOLOGY),AI,OBC,89265,89265
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (PREVENTIVE and SOCIAL MEDICINE)/ COMMUNITY MEDICINE,AI,General,81407,82172
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (PSYCHIATRY),AI,OBC,27274,27274
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.D. (RADIO- DIAGNOSIS),AI,General,2439,2684
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.S. (E.N.T.),AI,OBC,27265,27265
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.S. (GENERAL SURGERY),AI,OBC,19022,19022
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.S. (GENERAL SURGERY),AI,SC,39370,39370
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.S. (GENERAL SURGERY),AI,ST,53097,53097
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.S. (OPHTHALMOLOGY),AI,SC,43325,43325
"Tezpur Medical College,Tumuki, Bihaguri, Tezpur, Sonitpur, Assam, Assam, 784010",M.S. (ORTHOPAEDICS),AI,EWS,19561,19561
"Thangam Hospital, Namakkal, Tamil Nadu",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,AD,General,40631,40631
"Thangam Hospital, Namakkal, Tamil Nadu",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,AD,OBC,40795,40795
"Thangam Hospital, Namakkal, Tamil Nadu,No. 54, Dr Sankaran Road, Namakkal, Tamil Nadu, 637001",(NBEMS) RADIATION ONCOLOGY,AD,General,28174,28174
"The Bangalore Hospital,",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,AD,General,38545,38545
"The Calcutta Medical Research Institute,",(NBEMS) ANAESTHESIOLOGY,AD,General,26583,26583
"The Calcutta Medical Research Institute,",(NBEMS) GENERAL MEDICINE,AD,General,5329,5897
"The Calcutta Medical Research Institute,",(NBEMS) GENERAL SURGERY,AD,General,15956,15956
"The Calcutta Medical Research Institute,",(NBEMS) ORTHOPAEDICS,AD,General,19002,19002
"The Calcutta Medical Research Institute,",(NBEMS) ORTHOPAEDICS,AD,OBC,18473,18473
"The Calcutta Medical Research Institute,",(NBEMS) PAEDIATRICS,AD,General,10128,10128
"The Calcutta Medical Research Institute,",(NBEMS) RADIO- DIAGNOSIS,AD,General,3958,4436
"The Calcutta Medical Research Institute,",(NBEMS) Respiratory Medicine,AD,General,8892,8892
"The Calcutta Medical Research Institute,",(NBEMS-DIPLOMA) Tuberculosis and CHEST DISEASES,AD,General,26401,28265
"The Calcutta Medical Research Institute,The Calcutta Medical Research Institute 7 by 2 Diamond Harbour Road Kolkata 700027, West Bengal, 700027",(NBEMS) ANAESTHESIOLOGY,AD,General,28711,29711
"The Calcutta Medical Research Institute,The Calcutta Medical Research Institute 7 by 2 Diamond Harbour Road Kolkata 700027, West Bengal, 700027",(NBEMS) GENERAL MEDICINE,AD,General,5968,5968
"The Calcutta Medical Research Institute,The Calcutta Medical Research Institute 7 by 2 Diamond Harbour Road Kolkata 700027, West Bengal, 700027",(NBEMS) ORTHOPAEDICS,AD,OBC,19642,19642
"The Calcutta Medical Research Institute,The Calcutta Medical Research Institute 7 by 2 Diamond Harbour Road Kolkata 700027, West Bengal, 700027",(NBEMS) PAEDIATRICS,AD,General,12451,12451
"The Calcutta Medical Research Institute,The Calcutta Medical Research Institute 7 by 2 Diamond Harbour Road Kolkata 700027, West Bengal, 700027",(NBEMS) Respiratory Medicine,AD,General,10730,10730
"The Eye Foundation,",(NBEMS) OPHTHALMOLOGY,AD,General,14385,21318
"The Eye Foundation,582A D B Road, R S Puram, Coimbatore-641002, Tamil Nadu, 641002",(NBEMS) OPHTHALMOLOGY,AD,General,16483,21585
"The Eye Foundation,582A D B Road, R S Puram, Coimbatore-641002, Tamil Nadu, 641002",(NBEMS) OPHTHALMOLOGY,AD,OBC,22040,22040
"The Fatima Hospital,",(NBEMS) Obstetrics and Gynaecology,AD,General,13375,13777
"The Fatima Hospital,35-C, MAHANAGAR, LUCKNOW, UP, Uttar Pradesh, 226006",(NBEMS) PAEDIATRICS,AD,General,14203,14203
"The Gujarat Research and Medical Institute (Rajasthan Hospitals),",(NBEMS) GENERAL MEDICINE,AD,EWS,4288,4288
"The Gujarat Research and Medical Institute (Rajasthan Hospitals),",(NBEMS) GENERAL SURGERY,AD,General,14291,14291
"The Gujarat Research and Medical Institute (Rajasthan Hospitals),",(NBEMS) ORTHOPAEDICS,AD,General,13322,13980
"The Gujarat Research and Medical Institute (Rajasthan Hospitals),Camp Road, Shahibaug, Ahmedabad, Gujarat, 380004",(NBEMS) GENERAL MEDICINE,AD,General,4728,4728
"The Mission Hospital, West Bengal",(NBEMS) ANAESTHESIOLOGY,AD,General,29307,29307
"The Mission Hospital, West Bengal",(NBEMS) ANAESTHESIOLOGY,AD,OBC,30075,30075
"The Mission Hospital, West Bengal",(NBEMS) GENERAL SURGERY,AD,General,17149,17149
"The Mission Hospital, West Bengal",(NBEMS) PAEDIATRICS,AD,General,14443,14443
"The Mission Hospital, West Bengal",(NBEMS) RADIO- DIAGNOSIS,AD,General,4922,4922
"The Mission Hospital, West Bengal,The Mission Hospital, 219 P, Immon Kalyan Sarani, Sector- 2C, Bidhannagar, Durgapur, Dist- Paschim Ba, West Bengal, 713212",(NBEMS) ANAESTHESIOLOGY,AD,General,30162,30898
"The Mission Hospital, West Bengal,The Mission Hospital, 219 P, Immon Kalyan Sarani, Sector- 2C, Bidhannagar, Durgapur, Dist- Paschim Ba, West Bengal, 713212",(NBEMS) ANAESTHESIOLOGY,AD,OBC,31077,31077
"The Mission Hospital, West Bengal,The Mission Hospital, 219 P, Immon Kalyan Sarani, Sector- 2C, Bidhannagar, Durgapur, Dist- Paschim Ba, West Bengal, 713212",(NBEMS) GENERAL SURGERY,AD,General,23075,23075
"The Mission Hospital, West Bengal,The Mission Hospital, 219 P, Immon Kalyan Sarani, Sector- 2C, Bidhannagar, Durgapur, Dist- Paschim Ba, West Bengal, 713212",(NBEMS) GENERAL SURGERY,AD,OBC,24023,24023
"The Mission Hospital, West Bengal,The Mission Hospital, 219 P, Immon Kalyan Sarani, Sector- 2C, Bidhannagar, Durgapur, Dist- Paschim Ba, West Bengal, 713212",(NBEMS) ORTHOPAEDICS,AD,EWS,26967,26967
"The Mission Hospital, West Bengal,The Mission Hospital, 219 P, Immon Kalyan Sarani, Sector- 2C, Bidhannagar, Durgapur, Dist- Paschim Ba, West Bengal, 713212",(NBEMS) ORTHOPAEDICS,AD,General,26440,26440
The National Institute of Health and Family Welfare,DIPLOMA IN HEALTH ADMINISTRATION,AI,General,37002,37002
The National Institute of Health and Family Welfare,DIPLOMA IN HEALTH ADMINISTRATION,AI,OBC,45212,54462
The National Institute of Health and Family Welfare,DIPLOMA IN HEALTH ADMINISTRATION,DU,General,38709,38709
The National Institute of Health and Family Welfare,DIPLOMA IN HEALTH ADMINISTRATION,DU,OBC,89960,89960
The National Institute of Health and Family Welfare,DIPLOMA IN HEALTH ADMINISTRATION,DU,ST,94241,94241
The National Institute of Health and Family Welfare,M.D. (COMMUNITY HEALTH and ADMN.),AI,EWS,32751,32751
The National Institute of Health and Family Welfare,M.D. (COMMUNITY HEALTH and ADMN.),AI,General,20587,23554
The National Institute of Health and Family Welfare,M.D. (COMMUNITY HEALTH and ADMN.),AI,OBC,34695,34695
The National Institute of Health and Family Welfare,M.D. (COMMUNITY HEALTH and ADMN.),AI,SC,58691,58691
The National Institute of Health and Family Welfare,M.D. (COMMUNITY HEALTH and ADMN.),DU,General,39190,39190
The National Institute of Health and Family Welfare,M.D. (COMMUNITY HEALTH and ADMN.),DU,OBC,78782,78782
The National Institute of Health and Family Welfare,M.D. (COMMUNITY HEALTH and ADMN.),DU,SC,62043,62043
"The National Institute of Health and Family Welfare,The National Institute of Health and Family Welfare, Delhi (NCT), 110067",DIPLOMA IN HEALTH ADMINISTRATION,AI,OBC,57769,57769
"The National Institute of Health and Family Welfare,The National Institute of Health and Family Welfare, Delhi (NCT), 110067",DIPLOMA IN HEALTH ADMINISTRATION,AI,SC,80666,80666
"The National Institute of Health and Family Welfare,The National Institute of Health and Family Welfare, Delhi (NCT), 110067",DIPLOMA IN HEALTH ADMINISTRATION,DU,OBC,149727,149727
"The National Institute of Health and Family Welfare,The National Institute of Health and Family Welfare, Delhi (NCT), 110067",DIPLOMA IN HEALTH ADMINISTRATION,DU,SC,151122,151122
"The National Institute of Health and Family Welfare,The National Institute of Health and Family Welfare, Delhi (NCT), 110067",M.D. (COMMUNITY HEALTH and ADMN.),AI,General,28464,28464
"The National Institute of Health and Family Welfare,The National Institute of Health and Family Welfare, Delhi (NCT), 110067",M.D. (COMMUNITY HEALTH and ADMN.),AI,OBC,41206,41206
"The National Institute of Health and Family Welfare,The National Institute of Health and Family Welfare, Delhi (NCT), 110067",M.D. (COMMUNITY HEALTH and ADMN.),AI,SC,50015,50015
"The National Institute of Health and Family Welfare,The National Institute of Health and Family Welfare, Delhi (NCT), 110067",M.D. (COMMUNITY HEALTH and ADMN.),DU,OBC,73317,91099
"The Voluntary Health Services and Medical Centre,",(NBEMS) GENERAL MEDICINE,AD,OBC,8163,8163
"The Voluntary Health Services and Medical Centre,",(NBEMS) Neuro Surgery (Direct 6 Years Course),AD,General,17856,17856
"The Voluntary Health Services and Medical Centre,",(NBEMS) Neuro Surgery (Direct 6 Years Course),AD,OBC,20010,20010
"The Voluntary Health Services and Medical Centre,",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,AD,OBC,18296,18906
"The Voluntary Health Services and Medical Centre,",(NBEMS-DIPLOMA) PAEDIATRICS,AD,OBC,19757,19757
"The Voluntary Health Services and Medical Centre,RAJIV GANDHI SALAI, TARAMANI, CHENNAI, Tamil Nadu, 600113",(NBEMS) GENERAL MEDICINE,AD,OBC,8816,8816
"The Voluntary Health Services and Medical Centre,RAJIV GANDHI SALAI, TARAMANI, CHENNAI, Tamil Nadu, 600113",(NBEMS) GENERAL SURGERY,AD,OBC,17389,17389
"The Voluntary Health Services and Medical Centre,RAJIV GANDHI SALAI, TARAMANI, CHENNAI, Tamil Nadu, 600113",(NBEMS-DIPLOMA) Obstetrics and Gynaecology,AD,OBC,21878,22031
"The Voluntary Health Services and Medical Centre,RAJIV GANDHI SALAI, TARAMANI, CHENNAI, Tamil Nadu, 600113",(NBEMS-DIPLOMA) PAEDIATRICS,AD,General,22946,22946
Thiruvarur Govt.Medical College,M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),AI,ST,60695,67150
Thiruvarur Govt.Medical College,M.D. (GENERAL MEDICINE),AI,General,3388,3388
Thiruvarur Govt.Medical College,M.D. (GENERAL MEDICINE),AI,OBC,2949,3839
Thiruvarur Govt.Medical College,M.D. (PAEDIATRICS),AI,SC,22369,22369
Thiruvarur Govt.Medical College,M.S. (GENERAL SURGERY),AI,SC,26384,26384
"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.D. (ANAESTHESIOLOGY ),AI,General,19796,19796
"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.D. (ANAESTHESIOLOGY ),AI,OBC,20234,20234
"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.D. (ANAESTHESIOLOGY ),AI,SC,44063,44063
"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.D. (GENERAL MEDICINE),AI,EWS,7627,7627
"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.D. (GENERAL MEDICINE),AI,General,4515,4515
"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.D. (GENERAL MEDICINE),AI,OBC,4393,4393
"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),AI,OBC,12392,12392
"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.S. (GENERAL SURGERY),AI,EWS,21200,21200
"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.S. (GENERAL SURGERY),AI,OBC,11388,14190
"Thiruvarur Govt.Medical College,Thiruvarur Govt.Medical College, Master Plan Complex, Vilamal, Thiruvarur -610004, Tamil Nadu, 610004",M.S. (ORTHOPAEDICS),AI,OBC,14564,14564
"Tirath Ram Shah Hospital,",(NBEMS) Obstetrics and Gynaecology,AD,General,12127,13041
"Tirath Ram Shah Hospital,2A, RBL Isher Das Sawhney Marg, Rajpur Road, Delhi (NCT), 110054",(NBEMS) GENERAL MEDICINE,AD,General,6388,7166
"Tirath Ram Shah Hospital,2A, RBL Isher Das Sawhney Marg, Rajpur Road, Delhi (NCT), 110054",(NBEMS) Obstetrics and Gynaecology,AD,General,10453,10453
"Tirath Ram Shah Hospital,2A, RBL Isher Das Sawhney Marg, Rajpur Road, Delhi (NCT), 110054",(NBEMS) PAEDIATRICS,AD,EWS,9717,9717
"Tirumala Hospital,",(NBEMS) ANAESTHESIOLOGY,AD,OBC,28175,28175
"Tirumala Hospital,",(NBEMS) GENERAL MEDICINE,AD,General,10720,10720
"Tirumala Hospital,",(NBEMS) GENERAL SURGERY,AD,OBC,18149,18149
"Tirumala Hospital,PSR COMPLEX, NEAR RTC COMPLEX, VIZIANAGARAM, Andhra Pradesh, 535003",(NBEMS) ANAESTHESIOLOGY,AD,General,30053,30053
"Tirumala Hospital,PSR COMPLEX, NEAR RTC COMPLEX, VIZIANAGARAM, Andhra Pradesh, 535003",(NBEMS) Emergency Medicine,AD,OBC,20157,25132
"Tirumala Hospital,PSR COMPLEX, NEAR RTC COMPLEX, VIZIANAGARAM, Andhra Pradesh, 535003",(NBEMS) GENERAL MEDICINE,AD,General,10867,10867
"Tirumala Hospital,PSR COMPLEX, NEAR RTC COMPLEX, VIZIANAGARAM, Andhra Pradesh, 535003",(NBEMS) GENERAL SURGERY,AD,General,21780,21780
"Tirumala Hospital,PSR COMPLEX, NEAR RTC COMPLEX, VIZIANAGARAM, Andhra Pradesh, 535003",(NBEMS) GENERAL SURGERY,AD,OBC,23227,23227
"Tirumala Hospital,PSR COMPLEX, NEAR RTC COMPLEX, VIZIANAGARAM, Andhra Pradesh, 535003",(NBEMS) ORTHOPAEDICS,AD,OBC,25240,25240
"Tirumala Hospital,PSR COMPLEX, NEAR RTC COMPLEX, VIZIANAGARAM, Andhra Pradesh, 535003",(NBEMS-DIPLOMA) ANAESTHESIOLOGY,AD,OBC,41731,41731
Tirunelveli Medical College,M.D. (ANAESTHESIOLOGY ),AI,ST,66109,66109
Tirunelveli Medical College,M.D. (BIOCHEMISTRY),AI,General,38964,53618
Tirunelveli Medical College,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",AI,EWS,5172,5172
Tirunelveli Medical College,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",AI,OBC,1210,1210
Tirunelveli Medical College,"M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",AI,SC,9054,13077
Tirunelveli Medical College,M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),AI,General,10736,10736
Tirunelveli Medical College,M.D. (FORENSIC MEDICINE),AI,SC,54435,66749
Tirunelveli Medical College,M.D. (GENERAL MEDICINE),AI,General,160,1846
Tirunelveli Medical College,M.D. (GENERAL MEDICINE),AI,OBC,1422,1970
Tirunelveli Medical College,M.D. (GENERAL MEDICINE),AI,SC,8502,8502
Tirunelveli Medical College,M.D. (MICROBIOLOGY),AI,OBC,38839,38839
Tirunelveli Medical College,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),AI,General,5552,5552
Tirunelveli Medical College,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),AI,OBC,2161,8908
Tirunelveli Medical College,M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),AI,SC,19370,19370
Tirunelveli Medical College,M.D. (PAEDIATRICS),AI,General,3140,3140
Tirunelveli Medical College,M.D. (PAEDIATRICS),AI,OBC,3260,4519
Tirunelveli Medical College,M.D. (PAEDIATRICS),AI,SC,14806,14806
Tirunelveli Medical College,M.D. (PATHOLOGY),AI,OBC,23397,23397
Tirunelveli Medical College,M.D. (PHARMACOLOGY),AI,OBC,25673,43264
Tirunelveli Medical College,M.D. (PHYSIOLOGY),AI,OBC,56030,75131
Tirunelveli Medical College,M.D. (PSYCHIATRY),AI,EWS,6477,6477
Tirunelveli Medical College,M.D. (PSYCHIATRY),AI,SC,37576,37576
Tirunelveli Medical College,M.D. (RADIO- DIAGNOSIS),AI,OBC,1175,1175
Tirunelveli Medical College,M.D. (Radiotherapy/ Radiation Oncology),AI,OBC,16776,16776
Tirunelveli Medical College,M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),AI,SC,17466,21163
Tirunelveli Medical College,M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),AI,ST,50533,50533
Tirunelveli Medical College,M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,AI,OBC,23210,23210
Tirunelveli Medical College,M.S. (E.N.T.),AI,OBC,15317,15317
Tirunelveli Medical College,M.S. (GENERAL SURGERY),AI,General,7144,7144
Tirunelveli Medical College,M.S. (GENERAL SURGERY),AI,OBC,5861,8339
Tirunelveli Medical College,M.S. (GENERAL SURGERY),AI,SC,23296,28466
Tirunelveli Medical College,M.S. (ORTHOPAEDICS),AI,EWS,19492,19492
Tirunelveli Medical College,M.S. (ORTHOPAEDICS),AI,General,9342,9342
Tirunelveli Medical College,M.S. (ORTHOPAEDICS),AI,OBC,8466,10482
Tirunelveli Medical College,M.S. (ORTHOPAEDICS),AI,SC,30988,30988
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (ANAESTHESIOLOGY ),AI,OBC,17157,19082
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (ANAESTHESIOLOGY ),AI,ST,85836,85836
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (BIOCHEMISTRY),AI,OBC,74344,74344
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",AI,EWS,7626,7626
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011","M.D. (DERM.,VENE. and LEPROSY)/ (DERMATOLOGY)/(SK IN and VENEREAL DISEASES)/(VENERE OLOGY)",AI,SC,13395,13395
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (Emergency and Critical Care)/M.D. (Emergency Medicine),AI,General,12752,12752
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (FORENSIC MEDICINE),AI,SC,85178,85178
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (GENERAL MEDICINE),AI,EWS,5679,5679
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (GENERAL MEDICINE),AI,EWS PwD,186138,186138
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (GENERAL MEDICINE),AI,ST,33835,33835
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (MICROBIOLOGY),AI,General,48994,48994
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (MICROBIOLOGY),AI,OBC,50939,50939
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),AI,EWS,14457,14457
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),AI,OBC,10075,11242
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (Obst. and Gynae)/MS (Obstetrics and Gynaecology),AI,ST,61042,61042
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (PAEDIATRICS),AI,General,5025,5587
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (PAEDIATRICS),AI,OBC,5581,5854
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (PAEDIATRICS),AI,SC,25011,25011
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (PAEDIATRICS),AI,ST,54416,54416
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (PATHOLOGY),AI,EWS,58818,58818
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (PATHOLOGY),AI,General,17609,17609
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (PATHOLOGY),AI,OBC,30473,30473
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (PHYSIOLOGY),AI,OBC,75383,75383
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (PSYCHIATRY),AI,General,17944,17944
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (RADIO- DIAGNOSIS),AI,General,957,957
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (Radiotherapy/ Radiation Oncology),AI,OBC,20653,20653
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. (Tuberculosis and Respiratory diseases)/Pulmonary Medicine /M.D. (Respiratory Medicine),AI,ST,62966,62966
"Tirunelveli Medical College,THE DEAN, TIRUNELVELI MEDICAL COLLEGE, HIGHGROUND,TIRUNELVELI -11, Tamil Nadu, 627011",M.D. IN TRANSFUSION MEDICINE/ IMMUNO- HAEMATOLOGY and BLOOD TRANSFUSION,AI,OBC,34459,34459
